,RandomForestRegressor
2014-07-13,84.71578797471214
2014-07-14,827.8224382789748
2014-07-15,1081.3641367163575
2014-07-16,1116.1455320378318
2014-07-17,1180.3796259138792
2014-07-18,1193.4409478768166
2014-07-19,342.54294090368967
2014-07-20,0.0
2014-07-21,836.3339934024236
2014-07-22,1044.5114196195384
2014-07-23,1104.9643787523648
2014-07-24,1204.0437475469485
2014-07-25,1217.8809607562569
2014-07-26,380.2874340556904
2014-07-27,83.19030220791156
2014-07-28,889.9216778383728
2014-07-29,1025.8569528232852
2014-07-30,1104.6065766065635
2014-07-31,1204.2630481829433
2014-08-01,1223.6908540612817
2014-08-02,389.6947593527739
2014-08-03,87.80200740020132
2014-08-04,831.9521026310143
2014-08-05,1035.6792989178134
2014-08-06,1104.0380335822736
2014-08-07,0.0
2014-08-08,937.1032234627432
2014-08-09,368.94753508400777
2014-08-10,94.94869767566595
2014-08-11,893.7795281967641
2014-08-12,1038.5435372901295
2014-08-13,1103.80359220961
2014-08-14,1202.6263631242657
2014-08-15,1221.9068705308316
2014-08-16,388.7739587493979
2014-08-17,86.21754231637462
2014-08-18,0.0
2014-08-19,885.5494099226675
2014-08-20,1109.0442206153311
2014-08-21,1176.561479700504
2014-08-22,1190.0172556891605
2014-08-23,370.1406801787065
2014-08-24,95.31703585022711
2014-08-25,893.9551766982137
2014-08-26,1018.6552761703416
2014-08-27,1106.3051299558026
2014-08-28,1205.881809847485
2014-08-29,1224.8161670815232
2014-08-30,400.3759716018867
2014-08-31,91.68625231915408
2014-09-01,887.4127013690133
2014-09-02,992.4490726703264
2014-09-03,1101.9284383141753
2014-09-04,1201.5552906836194
2014-09-05,1218.771197014274
2014-09-06,378.9147473636668
2014-09-07,85.45639406273428
2014-09-08,893.2421969236553
2014-09-09,1017.363413387396
2014-09-10,1103.15321949266
2014-09-11,1198.8518634797877
2014-09-12,1199.6352579780803
2014-09-13,376.95255924459065
2014-09-14,94.14822201896988
2014-09-15,934.0151593969072
2014-09-16,1065.4204207586258
2014-09-17,1124.217012888639
2014-09-18,1219.443162260376
2014-09-19,1233.4395254258989
2014-09-20,378.5792371498292
2014-09-21,90.23876540758737
2014-09-22,904.2433521226878
2014-09-23,1066.7383724180695
2014-09-24,1163.72267258367
2014-09-25,1301.3736390054862
2014-09-26,1328.5940618841355
2014-09-27,384.57163160623134
2014-09-28,87.0412202290127
2014-09-29,908.3209201395332
2014-09-30,1065.3078747916163
2014-10-01,1169.115027260728
2014-10-02,1310.2841781331151
2014-10-03,1328.5039236982034
2014-10-04,375.8928538712239
2014-10-05,98.65654611611274
2014-10-06,946.9045414273868
2014-10-07,1065.2100423853442
2014-10-08,1171.802151579994
2014-10-09,1300.537484011816
2014-10-10,1322.110340777367
2014-10-11,386.24499460754265
2014-10-12,104.35155115321491
2014-10-13,0.0
2014-10-14,925.0291988391608
2014-10-15,1163.215410926015
2014-10-16,1289.168743633168
2014-10-17,1315.3598509730682
2014-10-18,440.3480803877393
2014-10-19,127.00365317704048
2014-10-20,940.7722834374156
2014-10-21,1096.9959588320005
2014-10-22,1187.7081774560172
2014-10-23,1315.4827606051902
2014-10-24,1355.4925615052505
2014-10-25,388.459529736207
2014-10-26,104.08685835422531
2014-10-27,952.3034600061126
2014-10-28,1106.762434222306
2014-10-29,1206.003559373042
2014-10-30,1339.0059342230963
2014-10-31,1387.6460663189434
2014-11-01,378.4204083920437
2014-11-02,95.8593555954363
2014-11-03,0.0
2014-11-04,920.1919743968208
2014-11-05,1144.2188101684726
2014-11-06,1289.408342161255
2014-11-07,1314.3244443972285
2014-11-08,374.9297068153996
2014-11-09,88.837900437665
2014-11-10,946.1126603621248
2014-11-11,1045.2860556925375
2014-11-12,1177.0181401472096
2014-11-13,1337.1126931086303
2014-11-14,1360.654784138211
2014-11-15,393.9000780692688
2014-11-16,117.28462418186533
2014-11-17,0.0
2014-11-18,929.5104166181028
2014-11-19,1158.3297399768126
2014-11-20,1278.8288638436914
2014-11-21,1306.2505462944164
2014-11-22,381.2471556299934
2014-11-23,100.57208344009462
2014-11-24,949.3902465560984
2014-11-25,1104.1327094170542
2014-11-26,1211.7887896565455
2014-11-27,1373.317776365172
2014-11-28,1415.323056538582
2014-11-29,474.08779799414566
2014-11-30,118.31879746178473
2014-12-01,950.254618557589
2014-12-02,1126.6779863886889
2014-12-03,1223.4425162281848
2014-12-04,1379.4718871970936
2014-12-05,1420.483349315355
2014-12-06,394.7758716332424
2014-12-07,91.8604216217138
2014-12-08,0.0
2014-12-09,930.8556942279416
2014-12-10,1250.3483145781731
2014-12-11,1361.6211043593776
2014-12-12,1400.1173860469223
2014-12-13,403.2661009760766
2014-12-14,99.57914952100715
2014-12-15,930.6845736104412
2014-12-16,1076.6283212179694
2014-12-17,1225.415865349189
2014-12-18,1404.243095697891
2014-12-19,1426.681576930359
2014-12-20,508.2254273266848
2014-12-21,133.10064676172738
2014-12-22,1067.8110167770908
2014-12-23,1790.4885752675764
2014-12-24,1337.6114553510486
2014-12-25,0.0
2014-12-26,1176.7493584941794
2014-12-27,623.4531225166476
2014-12-28,152.64748533544577
2014-12-29,1034.896716669021
2014-12-30,1758.74588210867
2014-12-31,1280.586857347692
2015-01-01,0.0
2015-01-02,417.3908251191269
2015-01-03,362.2034937137384
2015-01-04,87.19237403459069
2015-01-05,848.1562857070552
2015-01-06,1029.3308013946566
2015-01-07,1115.9417125869538
2015-01-08,1171.5685144123324
2015-01-09,1198.4205097602658
2015-01-10,377.85883953278136
2015-01-11,94.84661482013443
2015-01-12,0.0
2015-01-13,833.891455334727
2015-01-14,1124.9678248585135
2015-01-15,1152.9774675609788
2015-01-16,1178.2629545516834
2015-01-17,330.2725293196528
2015-01-18,82.66905777129199
2015-01-19,858.2166157663304
2015-01-20,1012.0357309139848
2015-01-21,1102.6370675345584
2015-01-22,1185.755384138301
2015-01-23,1201.3695742694435
2015-01-24,389.4110921909295
2015-01-25,124.50967181691858
2015-01-26,882.8163429661631
2015-01-27,1020.9795038365896
2015-01-28,1093.6098426798485
2015-01-29,1167.4619340421846
2015-01-30,1178.1131683713418
2015-01-31,378.41186652710127
2015-02-01,86.8113110557867
2015-02-02,837.814005517734
2015-02-03,965.982154185804
2015-02-04,1061.0756502406566
2015-02-05,1152.0821942718662
2015-02-06,1154.443510565783
2015-02-07,364.2800991644869
2015-02-08,92.18679903539764
2015-02-09,874.1653282669573
2015-02-10,1018.50500200465
2015-02-11,1102.705928648864
2015-02-12,1178.2871741677511
2015-02-13,1191.4503809862251
2015-02-14,368.2075289219382
2015-02-15,81.15274961363184
2015-02-16,871.3671891619218
2015-02-17,991.4287729687056
2015-02-18,1084.1473125556304
2015-02-19,1184.409416550504
2015-02-20,1195.718765177558
2015-02-21,366.1063471137785
2015-02-22,80.34810419801501
2015-02-23,875.0697827263637
2015-02-24,996.0449045550674
2015-02-25,1090.433304241301
2015-02-26,1185.586870628077
2015-02-27,1204.7350298399062
2015-02-28,372.3753857211456
2015-03-01,98.58821935525046
2015-03-02,918.0730882457208
2015-03-03,1038.9807449254904
2015-03-04,1115.396389111802
2015-03-05,1180.3964386883608
2015-03-06,1190.309469321457
2015-03-07,347.59140318164816
2015-03-08,76.72984290190708
2015-03-09,868.1338139930883
2015-03-10,994.3363605812676
2015-03-11,1087.461334103309
2015-03-12,1187.6007660922237
2015-03-13,1185.4629206212194
2015-03-14,352.045109746776
2015-03-15,77.58857137159467
2015-03-16,872.1588979211573
2015-03-17,992.662889565212
2015-03-18,1096.180707563869
2015-03-19,1194.2211797767025
2015-03-20,1195.3725730404817
2015-03-21,359.5087769654568
2015-03-22,86.7836976935423
2015-03-23,0.0
2015-03-24,867.8228173634773
2015-03-25,1166.21542250196
2015-03-26,1200.6902117256625
2015-03-27,1208.376015954621
2015-03-28,383.08540177511895
2015-03-29,82.36931133796736
2015-03-30,904.0142808007816
2015-03-31,1113.7405603717443
2015-04-01,1121.049248785308
2015-04-02,0.0
2015-04-03,0.0
2015-04-04,146.22131685492815
2015-04-05,92.3907151194834
2015-04-06,882.3614830911682
2015-04-07,1032.7784853708604
2015-04-08,1113.076289959334
2015-04-09,1189.355543113095
2015-04-10,1192.3496731511002
2015-04-11,331.88630182953074
2015-04-12,75.56112019825018
2015-04-13,877.6287946523519
2015-04-14,1006.4902379366024
2015-04-15,1094.621730022097
2015-04-16,1190.1602472449506
2015-04-17,1202.0741206770592
2015-04-18,341.8400412134874
2015-04-19,76.81021763596182
2015-04-20,870.6741017985676
2015-04-21,952.135102184308
2015-04-22,1081.137340531524
2015-04-23,1183.7466032465918
2015-04-24,1186.3586708410064
2015-04-25,361.8666462835804
2015-04-26,87.5628553916898
2015-04-27,952.5303685229702
2015-04-28,1048.4145406255996
2015-04-29,1111.91295676273
2015-04-30,1182.8858339375056
2015-05-01,0.0
2015-05-02,225.00119320002125
2015-05-03,88.25460484517605
2015-05-04,853.1937705466858
2015-05-05,1015.9568069558636
2015-05-06,1106.041590232364
2015-05-07,1187.5992108875732
2015-05-08,1208.076113714907
2015-05-09,386.346737043194
2015-05-10,92.5619131816167
2015-05-11,877.1084270974555
2015-05-12,1023.3110394492498
2015-05-13,1109.1020152719443
2015-05-14,1190.028873652962
2015-05-15,1201.9456154239992
2015-05-16,348.31359556890175
2015-05-17,78.40762165546096
2015-05-18,0.0
2015-05-19,908.5736941558882
2015-05-20,1136.4045809507577
2015-05-21,1166.3200736328602
2015-05-22,1179.8887423575395
2015-05-23,326.7578775332951
2015-05-24,76.39789384318068
2015-05-25,870.3448575174451
2015-05-26,980.198361793873
2015-05-27,1087.5766199750897
2015-05-28,1187.0429257391263
2015-05-29,1186.9193705716975
2015-05-30,369.2070733500847
2015-05-31,76.83540101666033
2015-06-01,876.000296410998
2015-06-02,1018.0071490893462
2015-06-03,1110.499140227687
2015-06-04,1188.453878886509
2015-06-05,1195.8182726788807
2015-06-06,372.2331332801931
2015-06-07,76.08093624074255
2015-06-08,0.0
2015-06-09,885.814194287839
2015-06-10,1106.8469754715916
2015-06-11,1178.92478997408
2015-06-12,1191.7949261813574
2015-06-13,358.75134653108296
2015-06-14,98.34062001935648
2015-06-15,0.0
2015-06-16,886.7228310516015
2015-06-17,1123.0240345595685
2015-06-18,1179.6416171511166
2015-06-19,1180.3448231524014
2015-06-20,359.0061224101325
2015-06-21,84.46484577487159
2015-06-22,880.6131148810739
2015-06-23,1025.26569511006
2015-06-24,1106.35936962157
2015-06-25,1196.9839758499688
2015-06-26,1208.4539174693998
2015-06-27,371.9437748626265
2015-06-28,76.14969325611612
2015-06-29,0.0
2015-06-30,898.3820312615261
2015-07-01,1123.1662810325731
2015-07-02,1178.658191735005
2015-07-03,1189.780106753213
2015-07-04,361.3722495309949
2015-07-05,90.9168465556638
2015-07-06,881.3886524885512
2015-07-07,1040.908437815977
2015-07-08,1119.8859473523264
2015-07-09,1200.2229491140051
2015-07-10,1219.165018014844
2015-07-11,378.29841023145786
2015-07-12,95.16892323227384
2015-07-13,881.0500218037263
2015-07-14,1022.39936747742
2015-07-15,1119.436343679597
2015-07-16,1186.5732651706503
2015-07-17,1205.9809223838663
2015-07-18,399.675111888237
2015-07-19,114.39575312357282
2015-07-20,0.0
2015-07-21,870.504335067418
2015-07-22,1120.9210343674474
2015-07-23,1160.0424562659996
2015-07-24,1175.4617874015223
2015-07-25,361.963482211938
2015-07-26,92.12693461484632
2015-07-27,878.8240172135424
2015-07-28,1028.9637267420335
2015-07-29,1111.2356789836062
2015-07-30,1192.2449291980706
2015-07-31,1212.1493046283156
2015-08-01,390.44765137350936
2015-08-02,97.26424358563234
2015-08-03,875.3129234600051
2015-08-04,1135.4869223743306
2015-08-05,1138.1799448763088
2015-08-06,1163.4783525458442
2015-08-07,0.0
2015-08-08,215.66802198009023
2015-08-09,92.157787032362
2015-08-10,907.3234127017328
2015-08-11,1021.1397957050692
2015-08-12,1103.7456395436873
2015-08-13,1181.2160289454062
2015-08-14,1185.49886107754
2015-08-15,384.8644427258776
2015-08-16,92.65360778931228
2015-08-17,0.0
2015-08-18,858.6307058263295
2015-08-19,1082.3635334564192
2015-08-20,1142.8343406491076
2015-08-21,1147.280385464041
2015-08-22,405.89700487775445
2015-08-23,124.5713422924752
2015-08-24,906.7331910897144
2015-08-25,1022.0242986988558
2015-08-26,1102.1329640582517
2015-08-27,1173.868432314417
2015-08-28,1190.3300276670695
2015-08-29,391.7739493826525
2015-08-30,106.27534314304997
2015-08-31,901.4937120922028
2015-09-01,996.350058164718
2015-09-02,1085.3559921854503
2015-09-03,1125.9712764600629
2015-09-04,1141.7299987574074
2015-09-05,389.3444789993555
2015-09-06,122.0177143389664
2015-09-07,891.3169297797278
2015-09-08,1009.9614125715632
2015-09-09,1095.4685035655573
2015-09-10,1133.304148817468
2015-09-11,1142.0206043218272
2015-09-12,382.91664469933175
2015-09-13,95.75278397943764
2015-09-14,876.4827519639144
2015-09-15,1007.7692000289072
2015-09-16,1087.236922596093
2015-09-17,1129.757226812647
2015-09-18,1130.883803184732
2015-09-19,357.9844064066413
2015-09-20,108.28375145156234
2015-09-21,866.7944231583693
2015-09-22,928.8480826245872
2015-09-23,1049.122675196048
2015-09-24,1111.6072794722918
2015-09-25,1103.4410951490793
2015-09-26,373.1415254487763
2015-09-27,99.74267733044552
2015-09-28,877.1294004472294
2015-09-29,1008.5861610637652
2015-09-30,1093.1543197837022
2015-10-01,1126.3253958581204
2015-10-02,1124.9288442034556
2015-10-03,378.26244708719264
2015-10-04,87.95527045181107
2015-10-05,890.4764146419909
2015-10-06,1011.7975903914266
2015-10-07,1088.1783754591688
2015-10-08,1130.1324130404598
2015-10-09,1129.7310682900345
2015-10-10,381.2850860682613
2015-10-11,117.41640474653848
2015-10-12,0.0
2015-10-13,875.2806927303837
2015-10-14,1083.5615358405691
2015-10-15,1122.1195100472912
2015-10-16,1120.8744213095383
2015-10-17,410.74086536448345
2015-10-18,130.65856643369912
2015-10-19,878.3661272077804
2015-10-20,1006.7131180147144
2015-10-21,1087.07126301338
2015-10-22,1133.802267179153
2015-10-23,1132.1389420092205
2015-10-24,335.12252721090573
2015-10-25,82.57218817042782
2015-10-26,870.9697353504891
2015-10-27,966.37703853015
2015-10-28,1066.1860980654706
2015-10-29,1129.7228651171415
2015-10-30,1130.617181061872
2015-10-31,382.9068264053388
2015-11-01,102.6309714459232
2015-11-02,0.0
2015-11-03,875.2016863763431
2015-11-04,1092.2437209659518
2015-11-05,1118.0989890274273
2015-11-06,1121.247355676819
2015-11-07,355.4862011313654
2015-11-08,113.57309934987144
2015-11-09,886.7888156758007
2015-11-10,997.9523361702272
2015-11-11,1087.3762366507256
2015-11-12,1130.832563097046
2015-11-13,1136.21947091312
2015-11-14,391.2618575040268
2015-11-15,112.1876710506536
2015-11-16,0.0
2015-11-17,877.3358792254528
2015-11-18,1085.6160369656438
2015-11-19,1123.348617617283
2015-11-20,1126.356840765019
2015-11-21,371.81772949478943
2015-11-22,119.50147772551392
2015-11-23,927.9678489708656
2015-11-24,1010.2883850744928
2015-11-25,1090.7745254430529
2015-11-26,1131.8360376316152
2015-11-27,1137.2557455449055
2015-11-28,383.5289253946217
2015-11-29,99.34598228206798
2015-11-30,947.1985469946842
2015-12-01,1013.6065442190604
2015-12-02,1096.2862781021815
2015-12-03,1135.033725407225
2015-12-04,1138.3526544737165
2015-12-05,371.4461790981196
2015-12-06,97.6348004033099
2015-12-07,937.813588618846
2015-12-08,0.0
2015-12-09,957.1955237670272
2015-12-10,1145.9913734809732
2015-12-11,1153.3085260452365
2015-12-12,494.35191023937904
2015-12-13,137.90326385895196
2015-12-14,939.4630676858778
2015-12-15,1043.1379074562435
2015-12-16,1098.8858957967527
2015-12-17,1140.985093849923
2015-12-18,1147.9491935172005
2015-12-19,363.425914905001
2015-12-20,129.14250349527848
2015-12-21,989.33760014383
2015-12-22,1155.299506771512
2015-12-23,1188.0302320165204
2015-12-24,1151.6413075521612
2015-12-25,0.0
2015-12-26,192.22052490830472
2015-12-27,96.24460780196787
2015-12-28,875.8093092851209
2015-12-29,1149.891112654729
2015-12-30,1199.683974872714
2015-12-31,1136.9249575031138
2016-01-01,0.0
2016-01-02,133.55946553955727
2016-01-03,81.0088385604661
2016-01-04,849.66997241531
2016-01-05,972.1108269256232
2016-01-06,1057.4300234781756
2016-01-07,1106.188099483748
2016-01-08,1113.32180625037
2016-01-09,350.22468224543104
2016-01-10,89.00984243298194
2016-01-11,0.0
2016-01-12,807.0178156928378
2016-01-13,1060.590073405126
2016-01-14,1117.9544738698355
2016-01-15,1128.7464995184182
2016-01-16,369.234004687518
2016-01-17,114.56194750541626
2016-01-18,868.8306486353645
2016-01-19,992.2399358157004
2016-01-20,1068.8183390825309
2016-01-21,1112.478100318611
2016-01-22,1118.2790236092428
2016-01-23,353.3731426653171
2016-01-24,87.15283954372504
2016-01-25,876.5396042169981
2016-01-26,986.8578782320302
2016-01-27,1066.5795679546482
2016-01-28,1118.4964457252065
2016-01-29,1119.3168610061186
2016-01-30,382.48722618694217
2016-01-31,82.42617380238923
2016-02-01,842.3388605785337
2016-02-02,921.4403616717716
2016-02-03,1029.3536614370255
2016-02-04,1109.6093110296292
2016-02-05,1108.3348854848948
2016-02-06,330.15656969349203
2016-02-07,81.65444029498016
2016-02-08,857.6007367551754
2016-02-09,985.8787198571292
2016-02-10,1054.7684168796332
2016-02-11,1115.2972128744273
2016-02-12,1116.634867130597
2016-02-13,347.6622229215307
2016-02-14,95.48125008873212
2016-02-15,877.2626871382514
2016-02-16,1021.2345650166526
2016-02-17,1099.071844354753
2016-02-18,1117.3101964040306
2016-02-19,1116.3173764327682
2016-02-20,372.49481787970495
2016-02-21,95.3922500022846
2016-02-22,885.9750121104852
2016-02-23,996.6797696797556
2016-02-24,1091.920234968274
2016-02-25,1118.9875389570016
2016-02-26,1120.803658986655
2016-02-27,322.54354656494
2016-02-28,81.23656280224995
2016-02-29,864.3827515215946
2016-03-01,945.824954474944
2016-03-02,1063.7490085767035
2016-03-03,1105.5034198744115
2016-03-04,1105.7164528107398
2016-03-05,317.7153855009681
2016-03-06,73.99692260769537
2016-03-07,888.7996919784792
2016-03-08,1002.7187709663768
2016-03-09,1039.0160643689662
2016-03-10,1111.1055138102577
2016-03-11,1110.240592237417
2016-03-12,340.8814039738091
2016-03-13,87.37037118698761
2016-03-14,844.1424904393108
2016-03-15,983.4232651252158
2016-03-16,1043.6186852697606
2016-03-17,1115.4195844902483
2016-03-18,1125.9099021900706
2016-03-19,356.18470874571096
2016-03-20,87.7565354809492
2016-03-21,0.0
2016-03-22,817.7924750465172
2016-03-23,1038.2398746561369
2016-03-24,0.0
2016-03-25,0.0
2016-03-26,123.69625272211232
2016-03-27,84.73420839676076
2016-03-28,868.9336467750838
2016-03-29,983.3979969229686
2016-03-30,1065.4443436052034
2016-03-31,1123.0117945721458
2016-04-01,1114.461444453614
2016-04-02,315.2228733511846
2016-04-03,92.83349039685592
2016-04-04,872.000989789594
2016-04-05,1015.773558840752
2016-04-06,1076.2201085967624
2016-04-07,1112.6966013413544
2016-04-08,1112.5273172505174
2016-04-09,340.8015109398356
2016-04-10,111.02581225700452
2016-04-11,937.9128456891568
2016-04-12,1017.2647248157888
2016-04-13,1076.0713650074267
2016-04-14,1112.1579796300116
2016-04-15,1109.9773575510417
2016-04-16,303.9266361692565
2016-04-17,75.7839365096922
2016-04-18,856.978980840948
2016-04-19,976.61979712488
2016-04-20,1073.0093911697293
2016-04-21,1116.4702170149433
2016-04-22,1114.428868456428
2016-04-23,316.63271355898155
2016-04-24,75.72243843872113
2016-04-25,898.1789490234972
2016-04-26,1001.9790344175624
2016-04-27,1088.746446071285
2016-04-28,1141.6832273934845
2016-04-29,1147.6763727364498
2016-04-30,444.7396242201411
2016-05-01,0.0
2016-05-02,799.2685593960708
2016-05-03,984.0084219134924
2016-05-04,1050.244679342692
2016-05-05,1118.3319150838868
2016-05-06,1116.9778188623436
2016-05-07,328.0544936479308
2016-05-08,89.68946545975365
2016-05-09,0.0
2016-05-10,881.836084739879
2016-05-11,1081.2466469105216
2016-05-12,1106.806870578639
2016-05-13,1115.597196653201
2016-05-14,338.5468828052487
2016-05-15,88.39821231632762
2016-05-16,854.6689255776579
2016-05-17,961.532026263268
2016-05-18,1051.408748762927
2016-05-19,1115.349766251207
2016-05-20,1130.954629546543
2016-05-21,326.02362439171674
2016-05-22,83.6787380225542
2016-05-23,861.5854035754068
2016-05-24,973.8439638550956
2016-05-25,1061.3938233046083
2016-05-26,1135.4205115995126
2016-05-27,1130.960944977396
2016-05-28,318.4127690117881
2016-05-29,83.88616822693736
2016-05-30,0.0
2016-05-31,911.6022267427792
2016-06-01,1081.7951324108274
2016-06-02,1190.7990569512942
2016-06-03,1116.741509330656
2016-06-04,384.0442100649893
2016-06-05,89.14017811654901
2016-06-06,0.0
2016-06-07,870.2341677394892
2016-06-08,1097.2960890906588
2016-06-09,1102.6333571555558
2016-06-10,1110.139049172806
2016-06-11,436.8154710138482
2016-06-12,99.44047397613876
2016-06-13,859.3085430217604
2016-06-14,992.7272817867724
2016-06-15,1053.6536576015958
2016-06-16,1128.7039588275163
2016-06-17,1112.6865796436348
2016-06-18,332.6116184052617
2016-06-19,73.64628911162673
2016-06-20,855.5985492032682
2016-06-21,972.2539100652735
2016-06-22,1049.9052885778058
2016-06-23,1117.039773181055
2016-06-24,1113.7773532439555
2016-06-25,341.5609433389428
2016-06-26,91.18159555647296
2016-06-27,856.3320123336746
2016-06-28,999.8148001374456
2016-06-29,1083.1815147702164
2016-06-30,1121.8779022122576
2017-01-01,0.0
2017-01-02,840.2963412545736
2017-01-03,967.5750854184816
2017-01-04,1063.1877498275974
2017-01-05,1119.8609410653555
2017-01-06,1124.0032019573623
2017-01-07,325.54678627576857
2017-01-08,77.19629225793646
2017-01-09,0.0
2017-01-10,838.7232988388331
2017-01-11,1206.9621768087948
2017-01-12,1156.797092117534
2017-01-13,1158.0915212407033
2017-01-14,331.87191949902314
2017-01-15,91.76518627460122
2017-01-16,862.1685900767733
2017-01-17,930.37238262809
2017-01-18,1027.4877919658793
2017-01-19,1101.7427277239374
2017-01-20,1104.2095408342805
2017-01-21,318.8712326098189
2017-01-22,78.06956417836864
2017-01-23,858.1078598814553
2017-01-24,979.3973118544644
2017-01-25,1074.090227490142
2017-01-26,1108.7843244612154
2017-01-27,1108.3702742279177
2017-01-28,346.8776197337719
2017-01-29,75.26560418412254
2017-01-30,856.7903825165581
2017-01-31,903.716599998911
2017-02-01,1016.0274680128726
2017-02-02,1093.1558677986122
2017-02-03,1100.8636353690092
2017-02-04,314.21966115497105
2017-02-05,76.40190894374885
2017-02-06,855.440634801053
2017-02-07,951.641947044494
2017-02-08,1028.0895424958558
2017-02-09,1112.3031066142062
2017-02-10,1113.2949312526814
2017-02-11,294.4421969824304
2017-02-12,76.7490508100971
2017-02-13,859.0248467532394
2017-02-14,926.6716323324404
2017-02-15,1026.7335751616458
2017-02-16,1111.7138526085323
2017-02-17,1092.4304571381122
2017-02-18,301.3946576203132
2017-02-19,76.0878571646454
2017-02-20,886.1006457570257
2017-02-21,959.2919417673522
2017-02-22,1043.7538587639026
2017-02-23,1109.682947743372
2017-02-24,1103.707827033319
2017-02-25,262.0848095586559
2017-02-26,73.10129062668913
2017-02-27,874.4038703498774
2017-02-28,956.1461900205134
2017-03-01,1055.1578205480985
2017-03-02,1097.7854643688072
2017-03-03,1096.797874801488
2017-03-04,255.40985727179125
2017-03-05,76.06928532490586
2017-03-06,854.573244566451
2017-03-07,948.6997117405356
2017-03-08,1140.771888061586
2017-03-09,1083.6584594480876
2017-03-10,1072.1930983552193
2017-03-11,414.4323300497563
2017-03-12,91.3299472483793
2017-03-13,859.9054764727215
2017-03-14,1054.190601537534
2017-03-15,1161.3012167002555
2017-03-16,1161.7839062651117
2017-03-17,1128.1855809932574
2017-03-18,306.5796863774488
2017-03-19,79.79533041728058
2017-03-20,0.0
2017-03-21,902.4097831332311
2017-03-22,1199.912596672933
2017-03-23,1385.2988154858713
2017-03-24,1377.3700894865258
2017-03-25,364.1476692996821
2017-03-26,109.1502606105867
2017-03-27,847.0510807622086
2017-03-28,913.7112980098766
2017-03-29,1040.077231082147
2017-03-30,1094.4205531637456
2017-03-31,1073.67962925705
2017-04-01,286.85507688191734
2017-04-02,78.90623170582528
2017-04-03,885.4560119261566
2017-04-04,986.3515502366683
2017-04-05,1075.9996820433169
2017-04-06,1100.3710589695563
2017-04-07,1079.7229868041768
2017-04-08,321.1036436328505
2017-04-09,78.88108035377758
2017-04-10,911.0330296385508
2017-04-11,1277.3854086274505
2017-04-12,1170.254745164354
2017-04-13,0.0
2017-04-14,0.0
2017-04-15,189.3358566941358
2017-04-16,86.87641921915426
2017-04-17,863.5691949879952
2017-04-18,935.0016710028548
2017-04-19,1029.1065759126882
2017-04-20,1093.1178137411862
2017-04-21,1098.7286408199573
2017-04-22,290.00510464346223
2017-04-23,75.37379401853963
2017-04-24,841.5639844280638
2017-04-25,923.0338127665468
2017-04-26,1017.884411438201
2017-04-27,1094.5176815262864
2017-04-28,1074.5194504420829
2017-04-29,332.2418246750305
2017-04-30,79.18000149858162
2017-05-01,0.0
2017-05-02,908.6439304121004
2017-05-03,1152.7565368714463
2017-05-04,1286.752994068385
2017-05-05,1293.091151482872
2017-05-06,388.4430966414631
2017-05-07,93.48537858777571
2017-05-08,853.0751885399347
2017-05-09,933.4015988907802
2017-05-10,1025.6901397669849
2017-05-11,1094.6771371386938
2017-05-12,1083.620878522746
2017-05-13,369.8789940518779
2017-05-14,78.09901833092017
2017-05-15,888.6083090476423
2017-05-16,1068.6816042867497
2017-05-17,1075.7212941749372
2017-05-18,1106.1390260111518
2017-05-19,1104.9001853686857
2017-05-20,310.99481895513946
2017-05-21,77.74816490226941
2017-05-22,874.9898630694615
2017-05-23,931.0919046347456
2017-05-24,1134.896940115813
2017-05-25,1099.3182715354212
2017-05-26,1094.4237547550126
2017-05-27,297.88999176198087
2017-05-28,77.40994123563758
2017-05-29,0.0
2017-05-30,901.37017870935
2017-05-31,1124.0828712144662
2017-06-01,1275.575633628819
2017-06-02,1116.8582801592836
2017-06-03,348.8274680211552
2017-06-04,75.99841113200085
2017-06-05,853.4081637859782
2017-06-06,936.4727741618636
2017-06-07,1029.385700383276
2017-06-08,1095.001466051628
2017-06-09,1097.476104564451
2017-06-10,301.5252204244296
2017-06-11,74.56439054243499
2017-06-12,853.4081637859782
2017-06-13,950.3513311317496
2017-06-14,1031.2910852931286
2017-06-15,1104.7778504148034
2017-06-16,1109.3495037358186
2017-06-17,335.64047422018325
2017-06-18,80.83393742361392
2017-06-19,0.0
2017-06-20,887.8075690633982
2017-06-21,1163.3472144929767
2017-06-22,1304.1875667127906
2017-06-23,1295.9634003195622
2017-06-24,403.8387332159209
2017-06-25,88.57814287134198
2017-06-26,0.0
2017-06-27,881.3591612668109
2017-06-28,1095.2948182722926
2017-06-29,1273.289126540063
2017-06-30,1227.5355722116658
2017-07-01,462.7784857189191
2017-07-02,87.10624655274975
2017-07-03,0.0
2017-07-04,884.7555603356584
2017-07-05,1126.8868766455803
2017-07-06,1098.1936584885088
2017-07-07,1225.2164973177669
2017-07-08,374.76657762688137
2017-07-09,84.9339524037057
2017-07-10,849.4355887501234
2017-07-11,922.1606482045092
2017-07-12,1028.2705276095603
2017-07-13,1100.3136391506432
2017-07-14,1077.0579125537215
2017-07-15,301.2517829903655
2017-07-16,73.46578860775924
2017-07-17,860.5452286688552
2017-07-18,1050.4686630013518
2017-07-19,1153.5683893888718
2017-07-20,0.0
2017-07-21,1067.691331537535
2017-07-22,319.9982881263841
2017-07-23,86.45374129134413
2017-07-24,850.6919128692582
2017-07-25,943.0773497094488
2017-07-26,1036.4246618758646
