,Ridge,Lasso,ElasticNet,KNeighborsRegressor,RandomForestRegressor,GradientBoostingRegressor,SVR,value
2014-02-22,478.3047577587382,522.6678553830436,535.2602387538511,304.8128551645075,370.2524372864146,374.1975966799119,465.95957882634667,310.0
2014-02-23,329.88514079228236,350.16586074852296,374.16861729674724,4.011445448953387e-12,96.51544445263872,32.58952879309787,145.29888388639435,0.0
2014-02-24,575.3639099561058,571.960023022538,589.232186867488,846.5931235375542,881.6945271825386,829.5147178333134,640.0968557378696,861.0
2014-02-25,1017.6648633293817,1036.523170610304,1022.7730184784386,1104.2091495152963,1036.4154094042954,1046.6800660253957,1075.6017036532041,1123.0
2014-02-26,1350.6081930999921,1364.747269804078,1341.4012798103167,1298.8960699106924,1120.8881998684435,1169.425968890056,1197.976393327154,1321.0
2014-02-27,1325.7406532302482,1311.439780965464,1301.2184388660817,1451.302497492937,1182.46392415223,1217.8047808056167,1326.851432673613,1476.0
2014-02-28,931.2461142937407,932.400514120944,939.7473917634551,1740.383076261846,1199.6516174893002,1266.0647786613251,1132.7718098592609,1770.0
2014-03-01,474.6023260642136,501.15043776860864,514.9434590458071,207.46939496681608,343.33299831261724,348.15453220524785,448.0803167926281,211.0
2014-03-02,310.82993732347387,344.3303209245431,358.86985478400067,6.577988107612528e-15,84.89187160506457,5.738595875147626,134.34638684011492,0.0
2014-03-03,560.3052272804078,558.1548697159197,568.8536559026138,648.9564013179912,880.648633793675,826.7919365494295,633.3583506839428,660.0
2014-03-04,1012.9878740671741,1017.1505882600696,1003.4687722440277,852.4927271859134,1004.9904168933678,1010.18199029753,1078.6370152607267,867.0
2014-03-05,1358.9537017642483,1337.163007772789,1318.992606269576,1003.9158874934376,1104.103528250162,1175.909417688967,1209.8529094628277,1021.0
2014-03-06,1303.2065161310447,1305.2149640619473,1287.2309295222026,1155.3390478009676,1186.0414012825283,1231.590996865793,1329.601850779997,1175.0
2014-03-07,914.502788697366,926.3182305481291,928.2859538155916,1304.7956735590496,1199.633634889816,1260.082579904536,1136.3329203154726,1327.0
2014-03-08,459.9309071160735,495.7163905684162,512.5573994028089,325.4614679337188,355.3269295352961,354.71847690419315,449.3072218675915,331.0
2014-03-09,292.2821650716333,338.45617858571865,354.82834751621976,2.4134145536786627e-14,84.93030639573149,9.705337465954058,143.99016054959267,0.0
2014-03-10,549.2745639244744,541.4410396488522,562.0411990399482,817.0951052958284,877.8947174493427,840.8405727771561,666.1517038083263,831.0
2014-03-11,1001.3902951857617,999.9465427614009,995.3351600600216,1146.489642328445,993.8973601188453,1030.7981361810964,1091.4323099581084,1166.0
2014-03-12,1335.9555506562294,1326.4795210343302,1311.1071002325325,1143.5398405042768,1099.756492997447,1148.6804397340893,1190.099767522098,1163.0
2014-03-13,1293.696194543496,1282.2375653575425,1273.537373268098,1195.6530060646637,1193.6288996366618,1238.1052150404264,1305.0831052072326,1216.0
2014-03-14,898.7726007090902,910.3105919159278,915.6298096350008,1199.5860751635573,1207.8960926842567,1241.3813809665814,1125.4278826254576,1220.0
2014-03-15,474.77881951751993,489.0139984024447,513.401155782036,337.2606752304103,373.2810750007095,371.6665005653587,437.56992517889825,343.0
2014-03-16,318.2163563529651,320.26210564605367,352.3098335407597,5.8996036483497845,96.29144990777758,34.0094560655957,156.77220431639938,6.0
2014-03-17,575.3399176417486,536.8716938043535,566.3727630515803,722.7014469223022,847.4431620427896,786.0804068905115,675.8352557195789,735.0
2014-03-18,1010.3653611091838,1014.0751944110245,1006.6223707982484,1043.2465784824028,1040.5665053881373,1054.1647270643705,1086.7590780203152,1061.0
2014-03-19,1341.4386454503735,1335.1904798063933,1318.6677495572792,1116.0083568119944,1120.7644530278735,1142.4304011412007,1188.8618220593598,1135.0
2014-03-20,1298.3424734485995,1297.2015588892916,1284.5428614511798,1219.2514206580377,1187.3710816166245,1231.6134732138003,1307.5692322982745,1240.0
2014-03-21,917.9548469159461,917.1337599055347,924.0656164107548,1351.009235471074,1199.325493038016,1277.0597413786527,1120.2243502215947,1374.0
2014-03-22,468.99555458210654,497.6140722985466,514.0499023656705,329.3945370326182,396.95258657462705,418.856390370569,446.573441081268,335.0
2014-03-23,325.95103636331794,318.629972950089,350.34404116177086,0.9832672747308028,97.2020871065504,31.170786531210332,151.78738004029051,1.0
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25,796.6514102702653,796.8673875223329,804.924304241813,864.2919344825912,861.5616076059891,810.975119764342,755.4395367920473,879.0
2014-03-26,1302.366191773421,1303.636389090316,1266.3844512605021,1281.1972589656625,1184.5713942592088,1240.2012329709098,1174.624597525098,1303.0
2014-03-27,1266.516159692716,1243.3757064858135,1222.0204172013941,1414.9216083281524,1192.378337524466,1266.6696762662423,1271.531226343482,1439.0
2014-03-28,879.4137529551618,868.1478168184183,864.0473337975534,1258.5821116470024,1121.6690932035365,1314.130565986931,1099.2934717973367,1280.0
2014-03-29,435.1984564236858,439.6136364704914,447.6510704639167,642.0735303949135,455.2813246521675,468.8258617981133,457.9548883585304,653.0
2014-03-30,290.3376386080665,265.1864376613907,288.2145978126939,1.9665345494502107,111.82637793241783,50.49558397706824,186.81688440876738,2.0
2014-03-31,563.1080344792883,535.7402694074683,559.4183611602274,1189.7534024162926,872.914970274203,856.358657300496,673.7950386558717,1210.0
2014-04-01,985.5843899579735,1013.0818988825768,993.0698793050105,1198.6028078888287,1049.401921387314,1128.1754783419701,1081.5441496941248,1219.0
2014-04-02,1322.7250854201345,1339.4332621044257,1311.7338616750221,943.9365837352625,1132.3268130719662,1177.0311296351624,1195.896311902416,960.0
2014-04-03,1293.4481308846578,1276.046811712126,1265.8078240356533,1199.586075163559,1195.1030496747696,1258.217846479027,1321.5598219496494,1220.0
2014-04-04,915.08201945047,892.985269838579,904.3307526906115,1413.938341053429,1216.6950506801986,1283.23888356284,1126.9716064766944,1438.0
2014-04-05,434.2664027678158,492.95199065697824,498.07964250290644,375.60809894465297,377.3279555784927,395.6414281895602,459.2382050147499,382.0
2014-04-06,287.43220290422875,323.232249333604,337.40055573852777,1.860146683654324e-13,104.37975513652621,44.48516141776096,160.01834497386335,0.0
2014-04-07,516.6838049767599,565.0646283626359,561.1146340980031,1068.8115276252227,990.438571804918,1057.5081587173222,628.8489246660419,1087.0
2014-04-08,971.0614849270382,1020.4553754427112,992.7770348544424,1268.4147843942446,1082.38417676979,1166.952791212101,1062.9489232676472,1290.0
2014-04-09,1316.3806985913284,1337.5850825899197,1305.8915911637034,1455.235566591841,1136.226997230492,1291.5058247759366,1200.7034981290544,1480.0
2014-04-10,1271.1477844876963,1297.1829941824176,1270.7903402659135,1555.5288286137122,1195.6251684132403,1302.1239516387782,1329.5816288251988,1582.0
2014-04-11,886.4890753651785,909.0172444796534,905.2204564821059,1548.645957690643,1211.8424611218784,1354.2442460975808,1145.1902487926798,1575.0
2014-04-12,435.996893149224,484.16012218248676,494.85297394510127,224.1849386371274,374.72190128907386,395.6414281895602,457.44294192174175,228.0
2014-04-13,282.799932696068,313.6770198569392,332.80766321986,3.1462797942286964e-13,102.76726755411497,43.025242188170424,171.16969239177567,0.0
2014-04-14,506.2738765597132,484.9716484280675,492.5940192065359,1298.8960699106924,1000.8168546792286,1214.0695424416974,719.6642231264887,1321.0
2014-04-15,955.1915909799318,949.165405912803,929.9777087688041,1114.0418222625478,1144.6294538171785,1184.235458200995,1109.611451862056,1133.0
2014-04-16,1286.8164161016605,1273.6160851054196,1241.0751416097623,871.1748054056692,1157.1127703525551,1259.45590017633,1176.6750209501374,886.0
2014-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-19,244.03256008820338,251.72592818929473,292.6883375332404,3.6171780841024177e-12,143.81239204740712,67.10443274876675,188.77771362596414,0.0
2014-04-20,295.00493170390286,232.37868512747067,268.8649683727155,5.931924398698858e-12,104.75415192036853,43.835235492260715,217.46005512575542,0.0
2014-04-21,545.5331939758755,519.7288434504759,543.6465578401609,672.5548159113745,875.1418681737437,823.2128274919089,727.913253838417,684.0
2014-04-22,998.655493874246,975.5707225807827,975.6871480310325,1060.9453894274363,997.2831349462875,1057.0265617076795,1152.4884801474757,1079.0
2014-04-23,1354.0298079962283,1289.9941677516422,1288.9230075168468,1162.2219187240307,1100.7639606256757,1169.4783130810433,1252.8397621974873,1182.0
2014-04-24,1299.695500123135,1249.8819552496002,1254.072550956835,1362.8084427677695,1205.4238984621913,1265.7794514874895,1317.0607942533334,1386.0
2014-04-25,920.0882270832764,869.2580393972484,891.1722686193526,1137.6402368559288,1222.1414249244033,1263.3284331782775,1131.4841630762037,1157.0
2014-04-26,470.20769156921085,455.67939305784455,483.4081085095017,470.9850245928976,371.0622270044002,389.7885239680703,465.99994341814363,479.0
2014-04-27,305.91476761132606,297.6215388114403,326.7194536507228,0.9832672747264031,79.83523872949401,9.652758349087764,196.58181145900062,1.0
2014-04-28,539.9103736878947,473.4346113472272,490.10371125619605,1062.9119239768838,875.8927489396351,982.5691901329608,725.2622776292908,1081.0
2014-04-29,975.9741014204858,937.7208197382175,924.0739993229962,1403.1224010314666,1090.0404869330953,1284.8729581643056,1125.5739431175616,1427.0
2014-04-30,1327.7085123066956,1249.8629193963109,1236.0133721847737,1912.4548493385998,1136.2843911687423,1273.807302288828,1190.7800230463781,1945.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2014-05-02,703.7702695679184,674.1668008157819,702.8001956773029,901.6560909221056,1095.1890025402035,985.1416201148572,829.8562221126944,917.0
2014-05-03,428.68956586536564,411.4462775743617,426.51041904083746,289.0805787689208,368.95789214171134,385.8415656990018,460.5103870036008,294.0
2014-05-04,277.02278084184405,250.01832553658144,271.8869446102231,0.9832672747250382,116.09557214079896,34.07047859385878,215.2038960419965,1.0
2014-05-05,551.5550056437089,516.3905268499308,540.9814326341855,834.7939162408627,869.3592898305001,813.3573749654547,761.1227653135026,849.0
2014-05-06,999.9574836795009,979.9160903143568,975.618287623497,1052.0959839549184,1024.5063293630838,1086.9057926832054,1168.6499330094082,1070.0
2014-05-07,1346.7825692355595,1297.832889048793,1290.1797862111514,1108.1422186142017,1105.1315358149882,1159.836074683233,1273.7184240786419,1127.0
2014-05-08,1311.8535709777493,1252.2184123787379,1254.3631378992657,1219.2514206580381,1203.7654200056452,1257.9925042475138,1361.2509947504464,1240.0
2014-05-09,914.0549542807604,878.8896621165438,893.2348243764312,1181.8872642185227,1221.9632511363518,1276.9013162091871,1169.2162325488157,1202.0
2014-05-10,464.98536680134396,481.7516074281157,497.56612477795466,310.71245881285654,403.17479776621224,361.24560927942775,468.19279697973565,316.0
2014-05-11,311.2417012062865,314.8949858612502,337.4720856805961,3.723773008302424e-12,117.43259414988661,0.0,197.69132858141052,0.0
2014-05-12,552.2977192472699,540.0515074060565,553.6765464387366,774.8146124826833,915.1095359958358,809.056491048483,719.3799858676178,788.0
2014-05-13,1005.7713773287601,1008.9913410196904,995.3621897296597,1173.0378587459973,1046.731331434541,1085.591054973711,1123.2856289029592,1193.0
2014-05-14,1343.4863644695822,1320.3342992327955,1304.6904222732628,1250.7159734492097,1122.7773959882543,1174.873148031258,1239.6469936544365,1272.0
2014-05-15,1297.0705338530415,1279.0013466610055,1268.379104115164,1197.6195406141048,1190.7146244745086,1244.0240381180997,1339.486520198978,1218.0
2014-05-16,919.1798759698964,895.7170058506398,907.3265134873467,1214.3350842844113,1198.9952886123474,1233.7674539440834,1144.0642347096498,1235.0
2014-05-17,465.15239328655844,482.0271294638837,495.04715741415924,355.94275345017184,380.0617141530166,383.8265759714276,485.52257687781616,362.0
2014-05-18,302.2352497659432,317.56750457653453,334.5284000550822,0.9832672747254514,95.61476482201671,47.48554824363732,201.93550803125822,1.0
2014-05-19,577.5471116031332,534.8715552327579,553.6128779596237,808.2456998233066,911.257293496977,830.3240910896359,765.4214631701506,822.0
2014-05-20,1018.8512202469656,1000.1658384116007,990.7230879212582,1120.9246931856126,1042.339071667247,1060.274644315272,1170.1297006389464,1140.0
2014-05-21,1347.9433081989625,1316.7655909852854,1303.7722158103488,1189.7534024163106,1122.0698888707768,1178.558388920499,1256.561911117249,1210.0
2014-05-22,1302.6685502665966,1284.2580669691408,1267.329942518041,1228.1008261305574,1195.7398154627715,1269.7061609397617,1392.1389229289068,1249.0
2014-05-23,922.4502582789736,910.1503146253427,910.8946810061462,1206.4689460866207,1209.9664933287045,1294.124465749729,1196.3085690429798,1227.0
2014-05-24,473.90634838222303,462.9137364575103,486.27923173303594,383.47423714244786,372.67718448222115,422.3977565317794,508.52976562045427,390.0
2014-05-25,304.8980915151187,307.6552163532553,330.4227099158927,1.13639880428063e-13,77.16324758948272,18.056283040519233,226.94321716930045,0.0
2014-05-26,559.6622879035871,530.7483331200934,549.0218887366314,716.8018432739601,888.7992449732029,843.4702899730173,770.0236477835289,729.0
2014-05-27,997.8143979036295,1001.3920382972818,985.5623217421621,1260.5486461964488,1015.895555267761,1097.0775126693998,1157.1720919385086,1282.0
2014-05-28,1337.9094955120406,1317.2613322547143,1296.8941095176503,1660.7384270092018,1105.6509236205766,1217.7827403088938,1288.6943862158876,1689.0
2014-05-29,1308.9836972433227,1266.5139399115312,1259.8000598709739,1597.8093214268579,1204.7380518627967,1290.4391707839454,1405.3659345975675,1625.0
2014-05-30,914.527407628796,892.8276873693106,902.0998785291013,1858.375149228766,1222.0016978572837,1321.6486019773954,1188.3352064702824,1890.0
2014-05-31,466.4837352102891,472.24849522401314,490.9753902078263,661.7388758893928,364.96859760062864,395.0223396842174,502.28731960980224,673.0
2014-06-01,324.4359587743579,309.0683425069876,335.80943365452794,0.9832672747242192,82.69353752406826,23.88901536089343,253.85077856977756,1.0
2014-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-03,802.6903975405461,793.471693630138,798.6863172686278,747.2831287904155,889.6349679617398,808.5292254676076,891.7397170394225,760.0
2014-06-04,1335.8319013886412,1270.5747025284666,1248.1727452047721,981.3007401747776,1109.566227350573,1111.6894778666365,1230.5904088365749,998.0
2014-06-05,1289.8487937901548,1222.1530150951323,1208.5751103325927,1211.3852824602448,1184.646914340499,1203.1948950482908,1312.0390434338083,1232.0
2014-06-06,902.9862049498615,855.432479671255,854.452306667168,1208.435480636074,1196.067955597848,1232.7778744967618,1113.034609357468,1229.0
2014-06-07,456.0944635703149,433.2760561778967,446.5094077988373,361.8423570985155,371.7730854559235,383.0690698971007,440.6764882496049,368.0
2014-06-08,303.41007157894137,267.7409897194267,289.94798307316745,0.9832672747253027,113.28593327330205,35.85420804505575,202.3900298749512,1.0
2014-06-09,573.3616639152308,539.3294329078237,560.477535967272,1031.4473711857063,888.7550270637381,908.3832286043124,784.0828871820628,1049.0
2014-06-10,1019.1104583293468,1002.6987505993797,996.1209780267478,1192.7032042404817,1030.921097696166,1098.5797189863138,1189.343131721154,1213.0
2014-06-11,1368.5461593359114,1324.0904866210312,1311.4545561944894,1294.9630008117995,1122.8839261421572,1238.9663158506717,1319.135281907554,1317.0
2014-06-12,1315.5290648472571,1284.987045331699,1276.570825259638,1212.3685497349684,1196.2362885328953,1260.4927659947211,1387.9658006586674,1233.0
2014-06-13,928.806475351531,909.1894460585886,917.1921114005771,832.827381691428,1214.8159015449878,1233.7544325628844,1186.3167758410775,847.0
2014-06-14,501.1159330047527,474.74607785788675,502.8871098473489,403.1395826369317,383.45951391004866,414.39827023350705,512.6731902915833,410.0
2014-06-15,346.5451404009117,302.01470020006974,339.74198610449895,3.884868590022013e-12,88.41038780065895,35.69012656598034,285.4270852899156,0.0
2014-06-16,590.9767068340641,530.4925875139637,559.1346039738078,1083.5605367460857,873.7733356679665,905.2326351609298,834.1220755169019,1102.0
2014-06-17,1042.3108866752177,991.932933516973,994.5557419170119,1175.0043932954466,1003.6709380693769,1072.9849584317549,1253.5047237515375,1195.0
2014-06-18,1387.252893284598,1313.8116192724199,1309.2987332227308,1141.5733059548259,1107.735933808559,1160.4533636760257,1368.0647991319092,1161.0
2014-06-19,1343.722241568989,1275.4400672190895,1276.5959384259688,1177.9541951196188,1197.881428033224,1225.295161595395,1424.3893045128614,1198.0
2014-06-20,952.8806469908493,886.5998815388325,909.5007764766269,1211.3852824602413,1199.45046119268,1232.060099518757,1214.1713619772343,1232.0
2014-06-21,501.82119522883187,474.74674716896726,501.15816027024,327.42800248316627,377.31186088622724,421.81635531148817,532.9805859353728,333.0
2014-06-22,343.0298691020877,317.6044495451522,345.9539062152608,0.9832672747252746,83.45525497292856,4.396604227159477,267.7380440594652,1.0
2014-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,819.284189642094,808.8194046551123,811.9148055490579,815.1285707463825,890.2037088794383,777.336021827603,882.7378071377095,829.0
2014-06-25,1349.7177706084074,1276.865289265397,1255.8767965679294,1199.5860751635491,1112.5437764787116,1130.810356124026,1240.1796599931731,1220.0
2014-06-26,1305.6521468154451,1233.072270279523,1219.2929134793583,1464.084972064364,1182.462474367938,1239.2886789398735,1309.3981599474,1489.0
2014-06-27,917.8413278224376,851.9178014165028,858.3906355715452,1857.3918819540406,1185.2293944080864,1326.2194482180394,1102.6369300371605,1889.0
2014-06-28,450.91534516650626,448.23204240936275,451.83410408769635,824.9612434936092,382.6761070401417,437.14742784166424,441.1141049912901,839.0
2014-06-29,298.4475372401465,268.3851851417361,285.25097583385735,0.9832672747288828,81.11108858755956,11.750121198593037,222.12866084383617,1.0
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2014-07-01,823.121861883106,812.643927590746,816.3657547092776,533.9141301752607,887.3008042751878,806.5255735067872,897.620474218031,543.0
2014-07-02,1340.5416240275624,1301.9508897653234,1269.7995326984128,984.2505419989504,1120.1391346512767,1089.1896024736498,1190.206576251776,1001.0
2014-07-03,1300.0299798447866,1258.8980377358428,1234.345884165384,1123.8744950097894,1180.213074780068,1184.1231867096285,1281.4516984534791,1143.0
2014-07-04,914.3897366818692,878.593115904391,873.7668276281603,904.6058927463004,1193.6804836566148,1181.4901030875315,1085.8796841035266,920.0
2014-07-05,474.26508952644105,445.90489880707844,457.86860734034974,240.90048230744276,355.10297558147465,345.3358893940875,431.93789997472095,245.0
2014-07-06,311.169317736822,285.35107416809393,301.79212423904494,9.796155869640505e-13,88.45424575417275,36.048399448075855,177.31974736133773,0.0
2014-07-07,593.9046635266445,558.4495832381758,576.1077807568663,755.1492669882084,889.8056102613947,922.9985136437573,779.6136031470886,768.0
2014-07-08,1046.640486508643,1032.5766274590767,1018.5598742060982,1152.389245976792,1044.3710748848023,1128.9645187160572,1180.5234954809373,1172.0
2014-07-09,1372.453598681295,1351.05314808706,1330.510379399714,1161.2386514493103,1121.4992162392566,1253.6437687467312,1275.301565222586,1181.0
2014-07-10,1340.0051995459346,1295.5545726664795,1289.120030450425,1251.6992407239375,1203.537294775055,1278.2138825168565,1403.0537728805195,1273.0
2014-07-11,943.0298404982161,938.1140539774813,936.1531025834374,1208.4354806360732,1212.3089639527338,1271.675852253624,1192.5290916555878,1229.0
2014-07-12,511.2644705213221,515.5961664795309,528.0122911034945,376.59136621937773,379.4833888323769,388.96451946324856,492.13726206377294,383.0
2014-07-13,344.24623790682085,349.76744470491224,365.282646522177,0.9832672747242829,84.71578797471214,11.321759410298915,206.77368524800696,1.0
2014-07-14,574.8176617393942,513.3493673312053,520.7954286905851,936.0704455374563,827.8224382789748,803.4724895623608,729.7592891439535,952.0
2014-07-15,1021.3515448749605,987.9004392929,963.7655539625536,1154.3557805262355,1081.3641367163577,1073.3382209164358,1092.9634045496316,1174.0
2014-07-16,1369.5023387100048,1300.457572681472,1275.161892570654,939.0202473616374,1116.1455320378318,1098.6140029742578,1209.2641938579814,955.0
2014-07-17,1332.9087027272303,1257.409026014591,1240.53231324183,1322.494484504075,1180.3796259138792,1176.957699812715,1289.0641237701218,1345.0
2014-07-18,920.2043647949712,887.5512895897152,880.3210494822821,1114.041822262545,1193.4409478768166,1224.813769030226,1073.5315920909354,1133.0
2014-07-19,476.0356358160032,452.1399427961224,460.9533049061171,323.49493338427317,342.54294090368967,343.7378893818468,428.173157403736,329.0
2014-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2014-07-21,387.3672212214291,430.9585668533346,454.0715977066463,674.52135046082,836.3339934024236,891.9560645953411,544.5665994469329,686.0
2014-07-22,1034.4579656711837,1043.713245620669,1023.6694961763948,1191.7199369657596,1044.5114196195384,1124.6602461531359,1120.2831619207807,1212.0
2014-07-23,1387.57999658491,1345.3388065208908,1329.2239675281055,1148.4561768778997,1104.9643787523648,1214.5522963259157,1318.4523877654672,1168.0
2014-07-24,1354.8682244844972,1296.1600089048509,1293.4222240845188,1311.6785444821141,1204.0437475469485,1276.6456449190207,1414.6615408169175,1334.0
2014-07-25,952.6404374119552,937.2852302695993,938.3422281528989,1238.9167661525235,1217.8809607562569,1274.540622456789,1202.7664744367682,1260.0
2014-07-26,519.9318736970195,502.02492222234076,524.6241555884327,519.1651210543885,380.28743405569037,396.6485504106044,498.7036585903341,528.0
2014-07-27,360.36245289958634,337.21316255748394,363.50141648988426,2.949801824172599,83.19030220791156,37.398815072330365,243.9837642259343,3.0
2014-07-28,610.5938555899029,566.6821173983595,583.9978285188542,1057.0123203285348,889.9216778383728,917.8151845830628,787.4901866133465,1075.0
2014-07-29,1069.0747252018468,1025.241381557419,1020.5985944533805,1451.3024974929426,1025.8569528232852,1127.8628097137534,1228.7110286196837,1476.0
2014-07-30,1411.3985460455815,1334.7851065437517,1329.9188865194376,1695.1527816245505,1104.6065766065635,1259.1177072700953,1362.2868251859127,1724.0
2014-07-31,1363.8586871430325,1296.3906160552233,1295.0776406770067,1526.0308103719858,1204.2630481829433,1290.7365608492255,1431.4328440149852,1552.0
2014-08-01,989.5825987207272,938.4803960090891,951.7439233291199,1577.1607086576446,1223.6908540612817,1275.944936567075,1197.5698638594931,1604.0
2014-08-02,546.9926528478879,520.409886951627,542.6263424638304,312.67899336230727,389.6947593527739,409.57967086377175,498.47512001374776,318.0
2014-08-03,391.42729908171566,351.65086150564434,381.08940389916575,5.932287951783719e-14,87.80200740020132,23.595238462026018,237.88436582382997,0.0
2014-08-04,607.3367528740731,524.573374170943,541.7702680510164,811.1955016474764,831.9521026310143,803.6513481846413,701.8701871469076,825.0
2014-08-05,1061.0059819450578,994.4125626740835,981.9066106985676,1016.6983620648499,1035.6792989178134,1038.672353644259,1096.5143412358543,1034.0
2014-08-06,1396.5942503131273,1308.934364129723,1290.774238417327,1295.9462680865163,1104.0380335822736,1110.230994477595,1199.484176841161,1318.0
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2014-08-08,782.3857143716285,735.257204834832,763.138648865979,1218.2681533832995,937.1032234627432,1104.6648546964689,872.2105871472759,1239.0
2014-08-09,528.7834999073258,468.4955857422433,486.7481252263012,361.84235709851345,368.94753508400777,393.8722867100508,404.961371294703,368.0
2014-08-10,368.9984484358255,302.3002820926442,329.2339296638983,0.9832672747316107,94.94869767566595,20.19148491232346,149.13504308783283,1.0
2014-08-11,638.8038235368732,582.0892766498297,603.4243252013615,1029.4808366362533,893.7795281967641,918.8711322551086,767.4313393474079,1047.0
2014-08-12,1089.5727133525743,1051.3053961252626,1042.9903123947997,1140.5900386801,1038.5435372901297,1102.653604516983,1193.204590083211,1160.0
2014-08-13,1430.1272525471097,1361.0097944940212,1351.717255664884,1527.0140776467126,1103.80359220961,1256.197831639621,1337.3366688620647,1553.0
2014-08-14,1390.0438297479573,1318.4473469342927,1316.8786751299506,1577.1607086576444,1202.6263631242655,1287.2560485465726,1425.9304253910789,1604.0
2014-08-15,998.8978844727084,944.5595312029158,957.5650826137262,1399.189331932574,1221.9068705308316,1275.944936567075,1207.4546243144857,1423.0
2014-08-16,552.5939189926539,526.9344292734797,548.5231498362881,338.24394250513586,388.7739587493979,399.0230465232899,498.5051676822751,344.0
2014-08-17,396.63405520488107,348.5878080937718,383.667964731704,9.79210057492865e-14,86.21754231637462,37.80275810485514,232.53776974224235,0.0
2014-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-19,873.0159572235159,843.8080567335094,851.498060953302,911.488763669349,885.5494099226675,813.8553004632013,854.4773317948826,927.0
2014-08-20,1408.0994411192137,1316.8790682251483,1299.3535374634955,1089.4601403944416,1109.0442206153311,1118.6246363755583,1202.442193129732,1108.0
2014-08-21,1364.8847033689922,1279.296748380533,1267.8847709837005,1269.3980516689703,1176.561479700504,1144.3917047760206,1259.4838630343902,1291.0
2014-08-22,959.3742060113377,911.69844313903,907.7251838595535,1376.5741846138994,1190.0172556891605,1201.1015406692939,1074.090215964281,1400.0
2014-08-23,527.7483572930397,477.1848988371343,494.67455432110285,377.5746334940986,370.1406801787065,394.8399301008983,390.65812343165015,384.0
2014-08-24,363.51703580770146,321.6008233286565,338.6288301764408,0.9832672747265606,95.31703585022711,40.50537733502274,132.04026248338906,1.0
2014-08-25,637.2968589801256,586.1646155608704,607.6469097807467,850.5261926364578,893.9551766982137,915.5975746163881,754.4308374555461,865.0
2014-08-26,1091.0726853151054,1048.4791201870462,1043.4253027059945,1454.2522993171078,1018.6552761703415,1130.66919365226,1205.2839332576127,1479.0
2014-08-27,1422.143642021026,1374.4666417753417,1358.9302804862868,1594.859519602679,1106.3051299558026,1284.2765875920604,1322.071575640674,1622.0
2014-08-28,1383.0662972915243,1332.0681998250222,1324.575787309881,1694.1695143498189,1205.8818098474853,1259.211680985069,1427.2139990048402,1723.0
2014-08-29,1001.7583443956773,943.605267661759,959.6166243231764,1936.0532639319702,1224.8161670815232,1274.542001148175,1218.567449782798,1969.0
2014-08-30,553.5938193947375,521.9082547259895,548.7941496788336,901.6560909220954,400.3759716018867,431.47587249093175,501.25534908464675,917.0
2014-08-31,399.10708498637825,353.0649990647415,388.5316950814726,7.866138197793619,91.68625231915408,37.80275810485514,236.22938475172313,8.0
2014-09-01,655.392675531352,588.9665804081072,616.1476961747372,796.44649252663,887.4127013690133,860.5916430932383,780.3174090369654,810.0
2014-09-02,1102.1483103879523,1057.835396982821,1055.7299267680928,789.5636216035751,992.4490726703265,1092.8992381488174,1199.8382665272977,803.0
2014-09-03,1443.5881295337213,1378.0938098317554,1370.5127792930534,1275.2976553173166,1101.9284383141753,1214.3749077567709,1335.0030533565555,1297.0
2014-09-04,1399.95179457706,1338.3217499007394,1335.3921265723498,1452.2857647676672,1201.5552906836194,1239.936625477867,1438.5915864273875,1477.0
2014-09-05,1009.8603916284848,960.5070599652962,975.8713020575357,1323.4777517787986,1218.7711970142739,1240.682985030763,1201.6406414772662,1346.0
2014-09-06,570.7044401206435,526.636284394692,558.7963662976193,401.1730480874846,378.9147473636668,381.26687746621855,506.6959916340864,408.0
2014-09-07,411.00465897585127,374.2344488053432,407.3470092594825,0.9832672747243063,85.45639406273428,0.0,211.88518247764983,1.0
2014-09-08,659.3594094046554,591.6615305871616,619.937469577444,1024.564500262625,893.2421969236553,884.932358851758,776.1242225716278,1042.0
2014-09-09,1121.536372033357,1057.0257607980845,1059.383315924776,1233.0171625041742,1017.363413387396,1081.8958398735608,1245.8712919848945,1254.0
2014-09-10,1453.1946941971291,1379.7405581395037,1373.1282702040492,1471.9511102621484,1103.15321949266,1214.3749077567709,1360.7805850660143,1497.0
2014-09-11,1414.7472239952522,1327.4967849360944,1334.3971554178456,1354.942304569977,1198.8518634797877,1214.4622252127854,1436.9314477561138,1378.0
2014-09-12,1031.7147742656928,949.7377918450658,973.2375630959632,1234.9836970536235,1199.6352579780805,1220.5547273574539,1236.7237614415014,1256.0
