,value,value_no_cl,cos_month,sin_month,cos_n_week,sin_n_week,cos_weekday,sin_weekday,holiday,day_before_holiday,week_with_holiday,trm_shift_45,trm_shift_60,trm_shift_404,trm_shift_592,gt_carro,gt_moto,gt_RUNT
2014-11-21,1558.0,0.9139480485423074,0.8660254037844384,-0.5000000000000004,0.8229838658936564,-0.5680647467311559,-0.9009688679024191,-0.433883739117558,0.0,0.0,1.0,2025.1242857142859,1973.9071428571426,1886.9057142857143,1824.2628571428572,615.0,633.0,302.0
2014-11-22,422.0,0.45807427434893144,0.8660254037844384,-0.5000000000000004,0.8229838658936564,-0.5680647467311559,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,2025.8242857142857,1974.6171428571429,1886.4585714285715,1823.4828571428573,690.0,669.0,336.0
2014-11-23,0.0,-0.35335379675084627,0.8660254037844384,-0.5000000000000004,0.8229838658936564,-0.5680647467311559,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,2027.9042857142856,1977.4500000000003,1886.2385714285715,1822.907142857143,750.0,719.0,245.0
2014-11-24,1080.0,0.9768277443686659,0.8660254037844384,-0.5000000000000004,0.88545602565321,-0.4647231720437684,1.0,0.0,0.0,0.0,0.0,2030.7928571428572,1982.0228571428574,1885.457142857143,1823.0885714285716,593.0,923.0,165.0
2014-11-25,1333.0,0.8746149565532163,0.8660254037844384,-0.5000000000000004,0.88545602565321,-0.4647231720437684,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2034.6157142857141,1988.3571428571431,1883.5785714285716,1822.3500000000001,627.0,640.0,295.0
2014-11-26,1555.0,1.1520788722000073,0.8660254037844384,-0.5000000000000004,0.88545602565321,-0.4647231720437684,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2038.4385714285713,1996.5,1882.67,1822.48,682.0,689.0,355.0
2014-11-27,1784.0,1.4658815491449961,0.8660254037844384,-0.5000000000000004,0.88545602565321,-0.4647231720437684,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2042.2614285714285,2004.642857142857,1882.1314285714288,1822.6100000000001,695.0,685.0,305.0
2014-11-28,2098.0,2.2103293471821144,0.8660254037844384,-0.5000000000000004,0.88545602565321,-0.4647231720437684,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2045.822857142857,2012.7857142857144,1881.5928571428572,1822.74,657.0,573.0,327.0
2014-11-29,1175.0,4.677194507536056,0.8660254037844384,-0.5000000000000004,0.88545602565321,-0.4647231720437684,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2049.074285714286,2017.9,1881.054285714286,1825.1971428571428,604.0,777.0,464.0
2014-11-30,69.0,8.219729473578198,0.8660254037844384,-0.5000000000000004,0.88545602565321,-0.4647231720437684,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2051.558571428571,2021.3414285714284,1881.3214285714287,1828.1785714285713,470.0,707.0,391.0
2014-12-01,684.0,0.041575807377461145,1.0,-2.4492935982947064e-16,0.9350162426854147,-0.35460488704253595,1.0,0.0,0.0,0.0,0.0,2056.2285714285713,2023.9514285714286,1880.7157142857143,1831.787142857143,611.0,930.0,202.0
2014-12-02,1055.0,0.13315934106309488,1.0,-2.4492935982947064e-16,0.9350162426854147,-0.35460488704253595,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2057.867142857143,2024.1985714285713,1881.0342857142857,1835.0985714285714,590.0,784.0,419.0
2014-12-03,1285.0,0.41609234666766404,1.0,-2.4492935982947064e-16,0.9350162426854147,-0.35460488704253595,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2059.5057142857145,2024.5285714285715,1881.41,1836.2100000000003,552.0,828.0,387.0
2014-12-04,1699.0,1.2682812481068153,1.0,-2.4492935982947064e-16,0.9350162426854147,-0.35460488704253595,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2061.1442857142856,2024.8585714285714,1881.7614285714285,1837.3214285714287,526.0,711.0,594.0
2014-12-05,1769.0,1.420497037455269,1.0,-2.4492935982947064e-16,0.9350162426854147,-0.35460488704253595,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2062.9814285714288,2025.1885714285713,1882.1128571428574,1838.432857142857,543.0,717.0,324.0
2014-12-06,348.0,0.043446256744884726,1.0,-2.4492935982947064e-16,0.9350162426854147,-0.35460488704253595,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2062.8071428571425,2025.1242857142859,1882.4642857142858,1839.33,591.0,672.0,449.0
2014-12-07,1.0,-0.22910621312288912,1.0,-2.4492935982947064e-16,0.9350162426854147,-0.35460488704253595,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2061.692857142857,2025.8242857142857,1882.3085714285714,1839.9085714285716,512.0,595.0,295.0
2014-12-08,0.0,-1.573859356516438,1.0,-2.4492935982947064e-16,0.970941817426052,-0.2393156642875578,1.0,0.0,1.0,0.0,1.0,2058.691428571429,2027.9042857142856,1882.8742857142856,1838.5271428571427,647.0,649.0,197.0
2014-12-09,1175.0,0.4532121247278955,1.0,-2.4492935982947064e-16,0.970941817426052,-0.2393156642875578,0.6234898018587336,0.7818314824680298,0.0,1.0,1.0,2058.827142857143,2030.7928571428572,1883.0057142857145,1836.215714285714,409.0,666.0,172.0
2014-12-10,1786.0,1.7817562329332342,1.0,-2.4492935982947064e-16,0.970941817426052,-0.2393156642875578,-0.22252093395631434,0.9749279121818236,0.0,0.0,1.0,2058.962857142857,2034.6157142857141,1884.0128571428572,1835.9485714285713,490.0,568.0,392.0
2014-12-11,1864.0,1.6518583030632839,1.0,-2.4492935982947064e-16,0.970941817426052,-0.2393156642875578,-0.900968867902419,0.43388373911755823,0.0,0.0,1.0,2059.0985714285716,2038.4385714285713,1886.7099999999998,1835.6814285714286,500.0,609.0,387.0
2014-12-12,2289.0,2.6688642139232317,1.0,-2.4492935982947064e-16,0.970941817426052,-0.2393156642875578,-0.9009688679024191,-0.433883739117558,0.0,0.0,1.0,2059.655714285714,2042.2614285714285,1889.4071428571426,1835.4142857142856,434.0,558.0,422.0
2014-12-13,700.0,2.0157308810235937,1.0,-2.4492935982947064e-16,0.970941817426052,-0.2393156642875578,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,2060.654285714286,2045.822857142857,1892.1042857142857,1833.65,495.0,664.0,331.0
2014-12-14,1.0,-0.22910621312288912,1.0,-2.4492935982947064e-16,0.970941817426052,-0.2393156642875578,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,2059.89,2049.074285714286,1894.5028571428572,1831.9071428571428,355.0,613.0,241.0
2014-12-15,1516.0,2.006549573985245,1.0,-2.4492935982947064e-16,0.992708874098054,-0.12053668025532363,1.0,0.0,0.0,0.0,0.0,2059.48,2051.558571428571,1899.1885714285715,1830.3414285714287,508.0,653.0,158.0
2014-12-16,1941.0,2.4962157271215393,1.0,-2.4492935982947064e-16,0.992708874098054,-0.12053668025532363,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2058.985714285714,2056.2285714285713,1903.8657142857141,1831.127142857143,428.0,620.0,267.0
2014-12-17,2108.0,2.6594883115310655,1.0,-2.4492935982947064e-16,0.992708874098054,-0.12053668025532363,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2058.4914285714285,2057.867142857143,1908.967142857143,1831.4385714285713,450.0,511.0,371.0
2014-12-18,2360.0,2.804914177356668,1.0,-2.4492935982947064e-16,0.992708874098054,-0.12053668025532363,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2057.997142857143,2059.5057142857145,1913.4742857142858,1831.75,340.0,558.0,260.0
2014-12-19,2391.0,2.9137362369996396,1.0,-2.4492935982947064e-16,0.992708874098054,-0.12053668025532363,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2056.882857142857,2061.1442857142856,1917.9814285714285,1832.0614285714287,379.0,588.0,272.0
2014-12-20,624.0,1.5898967007815996,1.0,-2.4492935982947064e-16,0.992708874098054,-0.12053668025532363,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2059.962857142857,2062.9814285714288,1922.4885714285715,1832.4371428571428,454.0,546.0,669.0
2014-12-21,1.0,-0.22910621312288912,1.0,-2.4492935982947064e-16,0.992708874098054,-0.12053668025532363,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2065.2042857142856,2062.8071428571425,1926.9957142857145,1832.6228571428571,617.0,536.0,438.0
2014-12-22,1415.0,1.768013095106175,1.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0.0,0.0,0.0,1.0,2070.395714285714,2061.692857142857,1928.8157142857142,1833.3185714285714,525.0,696.0,323.0
2014-12-23,2593.0,4.235169185033623,1.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,0.6234898018587336,0.7818314824680298,0.0,0.0,1.0,2076.2999999999997,2058.691428571429,1930.9914285714287,1832.8514285714284,538.0,583.0,763.0
2014-12-24,1909.0,2.117038983453524,1.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,-0.22252093395631434,0.9749279121818236,0.0,0.0,1.0,2082.2042857142856,2058.827142857143,1931.6157142857141,1832.7014285714286,488.0,451.0,581.0
2014-12-25,0.0,-2.681400063232821,1.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,-0.900968867902419,0.43388373911755823,1.0,0.0,1.0,2088.1085714285714,2058.962857142857,1929.7757142857142,1832.5514285714285,513.0,567.0,445.0
2014-12-26,1656.0,1.1492172471843465,1.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,-0.9009688679024191,-0.433883739117558,0.0,1.0,1.0,2093.994285714286,2059.0985714285716,1927.935714285714,1832.4014285714286,490.0,532.0,207.0
2014-12-27,983.0,3.6014028942931238,1.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,2097.727142857143,2059.655714285714,1926.0957142857144,1832.8885714285714,579.0,576.0,497.0
2014-12-28,0.0,-0.35335379675084627,1.0,-2.4492935982947064e-16,1.0,6.432490598706546e-16,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,2102.6342857142854,2060.654285714286,1923.6100000000001,1834.5314285714285,710.0,858.0,339.0
2014-12-29,2106.0,3.3999804902095145,1.0,-2.4492935982947064e-16,0.992708874098054,0.12053668025532305,1.0,0.0,0.0,0.0,1.0,2109.23,2059.89,1922.2157142857143,1836.3957142857143,608.0,780.0,259.0
2014-12-30,3437.0,6.4862070968093875,1.0,-2.4492935982947064e-16,0.992708874098054,0.12053668025532305,0.6234898018587336,0.7818314824680298,0.0,0.0,1.0,2117.404285714286,2059.48,1920.952857142857,1837.217142857143,622.0,558.0,604.0
2014-12-31,822.0,-0.84598825081928,1.0,-2.4492935982947064e-16,0.992708874098054,0.12053668025532305,-0.22252093395631434,0.9749279121818236,0.0,0.0,1.0,2125.578571428571,2058.985714285714,1921.4071428571428,1838.1485714285716,494.0,531.0,542.0
2015-01-01,0.0,-2.681400063232821,0.8660254037844387,0.49999999999999994,0.992708874098054,0.12053668025532305,-0.900968867902419,0.43388373911755823,1.0,0.0,1.0,2133.752857142857,2058.4914285714285,1922.7271428571428,1839.0800000000002,730.0,689.0,349.0
2015-01-02,117.0,-2.545469453939104,0.8660254037844387,0.49999999999999994,0.992708874098054,0.12053668025532305,-0.9009688679024191,-0.433883739117558,0.0,1.0,1.0,2141.945714285714,2057.997142857143,1924.0471428571432,1840.0114285714285,644.0,512.0,158.0
2015-01-03,76.0,-1.4805918620159357,0.8660254037844387,0.49999999999999994,0.992708874098054,0.12053668025532305,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,2149.8685714285716,2056.882857142857,1925.3671428571429,1841.1200000000001,629.0,903.0,317.0
2015-01-04,0.0,-0.35335379675084627,0.8660254037844387,0.49999999999999994,0.992708874098054,0.12053668025532305,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,2155.7457142857143,2059.962857142857,1927.027142857143,1842.2814285714285,678.0,789.0,260.0
2015-01-05,325.0,-0.8062914789352724,0.8660254037844387,0.49999999999999994,0.970941817426052,0.23931566428755774,1.0,0.0,0.0,0.0,0.0,2159.16,2065.2042857142856,1928.1042857142857,1843.252857142857,754.0,1008.0,178.0
2015-01-06,739.0,-0.7096463225875468,0.8660254037844387,0.49999999999999994,0.970941817426052,0.23931566428755774,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2156.5242857142857,2070.395714285714,1928.827142857143,1846.8528571428571,691.0,858.0,417.0
2015-01-07,1128.0,-0.01187018854929106,0.8660254037844387,0.49999999999999994,0.970941817426052,0.23931566428755774,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2153.8885714285716,2076.2999999999997,1928.2314285714285,1851.5314285714285,625.0,782.0,359.0
2015-01-08,1067.0,-0.20093510784765808,0.8660254037844387,0.49999999999999994,0.970941817426052,0.23931566428755774,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2151.252857142857,2082.2042857142856,1928.6242857142859,1856.2099999999998,651.0,933.0,394.0
2015-01-09,1180.0,0.006481139494442332,0.8660254037844387,0.49999999999999994,0.970941817426052,0.23931566428755774,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2150.917142857143,2088.1085714285714,1929.0171428571427,1860.8885714285714,604.0,864.0,457.0
2015-01-10,377.0,0.20593561499511925,0.8660254037844387,0.49999999999999994,0.970941817426052,0.23931566428755774,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2151.427142857143,2093.994285714286,1929.41,1865.3899999999999,603.0,848.0,316.0
2015-01-11,0.0,-0.35335379675084627,0.8660254037844387,0.49999999999999994,0.970941817426052,0.23931566428755774,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2152.63,2097.727142857143,1930.4342857142858,1872.5814285714284,486.0,937.0,237.0
2015-01-12,2.0,-1.5691358618851694,0.8660254037844387,0.49999999999999994,0.9350162426854148,0.3546048870425356,1.0,0.0,1.0,0.0,1.0,2153.804285714286,2102.6342857142854,1932.472857142857,1878.8071428571427,595.0,944.0,189.0
2015-01-13,859.0,-0.3895935389227461,0.8660254037844387,0.49999999999999994,0.9350162426854148,0.3546048870425356,0.6234898018587336,0.7818314824680298,0.0,1.0,1.0,2162.9714285714285,2109.23,1935.3628571428574,1882.73,472.0,875.0,168.0
2015-01-14,1111.0,-0.05821008089762378,0.8660254037844387,0.49999999999999994,0.9350162426854148,0.3546048870425356,-0.22252093395631434,0.9749279121818236,0.0,0.0,1.0,2172.138571428571,2117.404285714286,1937.0785714285716,1887.5385714285715,481.0,809.0,368.0
2015-01-15,949.0,-0.4752508198771326,0.8660254037844387,0.49999999999999994,0.9350162426854148,0.3546048870425356,-0.900968867902419,0.43388373911755823,0.0,0.0,1.0,2181.3057142857147,2125.578571428571,1937.7142857142858,1892.3471428571427,539.0,943.0,376.0
2015-01-16,1271.0,0.22494539537633576,0.8660254037844387,0.49999999999999994,0.9350162426854148,0.3546048870425356,-0.9009688679024191,-0.433883739117558,0.0,0.0,1.0,2194.7685714285717,2133.752857142857,1938.35,1897.1557142857143,465.0,879.0,329.0
2015-01-17,394.0,0.3011879974176705,0.8660254037844387,0.49999999999999994,0.9350162426854148,0.3546048870425356,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,2213.5285714285715,2141.945714285714,1938.9857142857143,1901.9642857142858,954.0,752.0,284.0
2015-01-18,0.0,-0.35335379675084627,0.8660254037844387,0.49999999999999994,0.9350162426854148,0.3546048870425356,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,2230.797142857143,2149.8685714285716,1938.7785714285715,1901.5785714285714,902.0,573.0,211.0
2015-01-19,811.0,0.3415177164630243,0.8660254037844387,0.49999999999999994,0.8854560256532099,0.4647231720437685,1.0,0.0,0.0,0.0,0.0,2247.81,2155.7457142857143,1937.7085714285713,1902.2857142857142,869.0,805.0,167.0
2015-01-20,1097.0,0.2451778153457751,0.8660254037844387,0.49999999999999994,0.8854560256532099,0.4647231720437685,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2261.8,2159.16,1935.8700000000001,1904.6285714285714,787.0,736.0,251.0
2015-01-21,1169.0,0.09989072829080549,0.8660254037844387,0.49999999999999994,0.8854560256532099,0.4647231720437685,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2275.79,2156.5242857142857,1935.2457142857143,1903.3485714285712,925.0,680.0,285.0
2015-01-22,1044.0,-0.2544034245991658,0.8660254037844387,0.49999999999999994,0.8854560256532099,0.4647231720437685,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2289.7799999999997,2153.8885714285716,1934.4657142857143,1902.0685714285717,790.0,639.0,258.0
2015-01-23,772.0,-0.9730069528111898,0.8660254037844387,0.49999999999999994,0.8854560256532099,0.4647231720437685,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2297.1742857142854,2151.252857142857,1933.685714285714,1900.7885714285715,710.0,682.0,304.0
2015-01-24,323.0,-0.09663077622945539,0.8660254037844387,0.49999999999999994,0.8854560256532099,0.4647231720437685,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2305.2514285714283,2150.917142857143,1932.9057142857143,1899.5085714285713,832.0,1316.0,377.0
2015-01-25,0.0,-0.35335379675084627,0.8660254037844387,0.49999999999999994,0.8854560256532099,0.4647231720437685,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2318.9557142857143,2151.427142857143,1933.225714285714,1901.3257142857144,902.0,1260.0,363.0
2015-01-26,731.0,0.15257793121227586,0.8660254037844387,0.49999999999999994,0.8229838658936564,0.5680647467311558,1.0,0.0,0.0,0.0,0.0,2338.8585714285714,2152.63,1933.6000000000001,1901.1042857142857,783.0,1413.0,228.0
2015-01-27,1164.0,0.42387395289195545,0.8660254037844387,0.49999999999999994,0.8229838658936564,0.5680647467311558,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2353.3142857142857,2153.804285714286,1935.027142857143,1899.265714285714,905.0,1205.0,426.0
2015-01-28,1171.0,0.10534248033178581,0.8660254037844387,0.49999999999999994,0.8229838658936564,0.5680647467311558,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2367.77,2162.9714285714285,1936.1085714285714,1896.92,898.0,1280.0,330.0
2015-01-29,1250.0,0.22448671674042517,0.8660254037844387,0.49999999999999994,0.8229838658936564,0.5680647467311558,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2382.2257142857147,2172.138571428571,1936.8314285714284,1894.5742857142855,705.0,1216.0,330.0
2015-01-30,1580.0,0.9667635829313366,0.8660254037844387,0.49999999999999994,0.8229838658936564,0.5680647467311558,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2397.9785714285717,2181.3057142857147,1937.554285714286,1892.2285714285715,799.0,1222.0,364.0
2015-01-31,659.0,1.7860045469456756,0.8660254037844387,0.49999999999999994,0.8229838658936564,0.5680647467311558,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2411.7414285714285,2194.7685714285717,1938.277142857143,1890.0528571428572,687.0,1278.0,152.0
2015-02-01,1.0,-0.22910621312288912,0.5000000000000001,0.8660254037844386,0.8229838658936564,0.5680647467311558,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2416.1457142857143,2213.5285714285715,1936.92,1889.3885714285714,716.0,1153.0,97.0
2015-02-02,739.0,0.1714719097373507,0.5000000000000001,0.8660254037844386,0.7485107481711011,0.6631226582407952,1.0,0.0,0.0,0.0,0.0,2403.4914285714285,2230.797142857143,1935.0085714285713,1889.8657142857141,638.0,1356.0,84.0
2015-02-03,880.0,-0.333584301781406,0.5000000000000001,0.8660254037844386,0.7485107481711011,0.6631226582407952,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2388.038571428571,2247.81,1931.7457142857143,1895.9014285714288,699.0,1073.0,136.0
2015-02-04,1033.0,-0.27082841049585626,0.5000000000000001,0.8660254037844386,0.7485107481711011,0.6631226582407952,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2372.585714285714,2261.8,1928.5685714285714,1904.2842857142857,689.0,1089.0,115.0
2015-02-05,1016.0,-0.3194952884705666,0.5000000000000001,0.8660254037844386,0.7485107481711011,0.6631226582407952,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2357.132857142857,2275.79,1926.6585714285716,1912.6671428571428,571.0,1234.0,127.0
2015-02-06,1181.0,0.008881845603034568,0.5000000000000001,0.8660254037844386,0.7485107481711011,0.6631226582407952,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2343.21,2289.7799999999997,1924.7485714285715,1921.0499999999997,673.0,1066.0,113.0
2015-02-07,312.0,-0.15826467073816503,0.5000000000000001,0.8660254037844386,0.7485107481711011,0.6631226582407952,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2328.3842857142854,2297.1742857142854,1922.8385714285712,1929.5357142857142,533.0,837.0,276.0
2015-02-08,0.0,-0.35335379675084627,0.5000000000000001,0.8660254037844386,0.7485107481711011,0.6631226582407952,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2318.9714285714285,2305.2514285714283,1923.0357142857142,1933.2214285714288,532.0,1090.0,195.0
2015-02-09,856.0,0.4477963456665703,0.5000000000000001,0.8660254037844386,0.6631226582407953,0.7485107481711011,1.0,0.0,0.0,0.0,0.0,2320.674285714286,2318.9557142857143,1923.6171428571429,1936.2199999999998,698.0,811.0,188.0
2015-02-10,1074.0,0.18383436514335497,0.5000000000000001,0.8660254037844386,0.6631226582407953,0.7485107481711011,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2329.434285714286,2338.8585714285714,1924.1985714285713,1934.1299999999999,598.0,970.0,250.0
2015-02-11,1203.0,0.19257051298747094,0.5000000000000001,0.8660254037844386,0.6631226582407953,0.7485107481711011,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2338.194285714286,2353.3142857142857,1926.722857142857,1932.4071428571428,575.0,918.0,244.0
2015-02-12,1145.0,-0.019607772777327517,0.5000000000000001,0.8660254037844386,0.6631226582407953,0.7485107481711011,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2346.9542857142856,2367.77,1928.7742857142857,1930.6842857142858,607.0,903.0,223.0
2015-02-13,1091.0,-0.20718170417026663,0.5000000000000001,0.8660254037844386,0.6631226582407953,0.7485107481711011,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2355.7585714285715,2382.2257142857147,1930.8257142857144,1928.9614285714285,593.0,896.0,218.0
2015-02-14,274.0,-0.371181760859162,0.5000000000000001,0.8660254037844386,0.6631226582407953,0.7485107481711011,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2362.8857142857146,2397.9785714285717,1932.877142857143,1926.9657142857143,480.0,842.0,228.0
2015-02-15,1.0,-0.22910621312288912,0.5000000000000001,0.8660254037844386,0.6631226582407953,0.7485107481711011,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2369.3942857142856,2411.7414285714285,1934.3185714285717,1925.7014285714286,450.0,873.0,177.0
2015-02-16,667.0,0.0014261030116771002,0.5000000000000001,0.8660254037844386,0.5680647467311559,0.8229838658936564,1.0,0.0,0.0,0.0,0.0,2375.902857142857,2416.1457142857143,1934.8357142857144,1924.7857142857142,614.0,796.0,141.0
2015-02-17,994.0,-0.02953415729984543,0.5000000000000001,0.8660254037844386,0.5680647467311559,0.8229838658936564,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2379.4614285714283,2403.4914285714285,1935.7514285714285,1923.76,398.0,755.0,206.0
2015-02-18,1081.0,-0.13998636151232857,0.5000000000000001,0.8660254037844386,0.5680647467311559,0.8229838658936564,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2383.02,2388.038571428571,1935.1785714285713,1923.5314285714285,480.0,720.0,182.0
2015-02-19,1136.0,-0.04053015759313489,0.5000000000000001,0.8660254037844386,0.5680647467311559,0.8229838658936564,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2386.578571428571,2372.585714285714,1933.6971428571428,1923.302857142857,429.0,751.0,168.0
2015-02-20,1121.0,-0.13516052091249955,0.5000000000000001,0.8660254037844386,0.5680647467311559,0.8229838658936564,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2391.472857142857,2357.132857142857,1932.2157142857143,1923.0742857142857,422.0,601.0,212.0
2015-02-21,331.0,-0.05180612567766655,0.5000000000000001,0.8660254037844386,0.5680647467311559,0.8229838658936564,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2399.9942857142855,2343.21,1930.7342857142855,1922.7657142857145,668.0,678.0,256.0
2015-02-22,22.0,2.380093043064211,0.5000000000000001,0.8660254037844386,0.5680647467311559,0.8229838658936564,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2405.972857142857,2328.3842857142854,1929.0014285714283,1922.8657142857141,775.0,620.0,196.0
2015-02-23,787.0,0.28483578088779976,0.5000000000000001,0.8660254037844386,0.4647231720437686,0.8854560256532099,1.0,0.0,0.0,0.0,0.0,2407.7685714285717,2318.9714285714285,1929.3071428571427,1923.55,691.0,635.0,179.0
2015-02-24,1153.0,0.3945357810560154,0.5000000000000001,0.8660254037844386,0.4647231720437686,0.8854560256532099,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2411.1028571428574,2320.674285714286,1930.48,1922.8842857142859,569.0,528.0,258.0
2015-02-25,1242.0,0.29887967778658714,0.5000000000000001,0.8660254037844386,0.4647231720437686,0.8854560256532099,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2414.437142857143,2329.434285714286,1932.232857142857,1919.72,591.0,521.0,266.0
2015-02-26,1188.0,0.08035473245375216,0.5000000000000001,0.8660254037844386,0.4647231720437686,0.8854560256532099,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2417.7714285714287,2338.194285714286,1936.7057142857143,1916.5557142857142,647.0,527.0,281.0
2015-02-27,1791.0,1.4733125718442983,0.5000000000000001,0.8660254037844386,0.4647231720437686,0.8854560256532099,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,2416.8985714285714,2346.9542857142856,1941.1785714285713,1913.3914285714286,610.0,643.0,206.0
2015-02-28,691.0,1.965303149152831,0.5000000000000001,0.8660254037844386,0.4647231720437686,0.8854560256532099,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,2415.4585714285713,2355.7585714285715,1945.6514285714286,1908.58,269.0,972.0,374.0
2015-03-01,0.0,-0.35335379675084627,6.123233995736766e-17,1.0,0.4647231720437686,0.8854560256532099,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,2416.0985714285716,2362.8857142857146,1950.3757142857144,1902.6228571428571,230.0,986.0,309.0
2015-03-02,438.0,-0.5394140322685903,6.123233995736766e-17,1.0,0.35460488704253557,0.9350162426854148,1.0,0.0,0.0,0.0,0.0,2415.2242857142855,2369.3942857142856,1957.4314285714286,1895.91,233.0,979.0,276.0
2015-03-03,1071.0,0.17583304555173496,6.123233995736766e-17,1.0,0.35460488704253557,0.9350162426854148,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,2411.967142857143,2375.902857142857,1963.435714285714,1891.9814285714285,271.0,766.0,375.0
2015-03-04,1129.0,-0.0091443125288009,6.123233995736766e-17,1.0,0.35460488704253557,0.9350162426854148,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,2408.71,2379.4614285714283,1970.0185714285715,1888.9471428571428,259.0,831.0,313.0
2015-03-05,1310.0,0.363969282179141,6.123233995736766e-17,1.0,0.35460488704253557,0.9350162426854148,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,2405.452857142857,2383.02,1976.107142857143,1885.912857142857,434.0,915.0,396.0
